planetId,tgId,role,synthSystemId,notesKo
synth_027_p,tg_041,demand,synth_027,runtime-cap
synth_027_p,tg_043,demand,synth_027,runtime-cap
synth_027_p,tg_044,demand,synth_027,runtime-cap
synth_027_p,tg_047,demand,synth_027,runtime-cap
synth_027_p,tg_061,demand,synth_027,runtime-cap
synth_028_p,tg_005,supply,synth_028,runtime-cap
synth_028_p,tg_008,supply,synth_028,runtime-cap
synth_028_p,tg_011,supply,synth_028,runtime-cap
synth_028_p,tg_012,supply,synth_028,runtime-cap
synth_028_p,tg_014,supply,synth_028,runtime-cap
synth_028_p,tg_030,supply,synth_028,runtime-cap
synth_028_p,tg_032,supply,synth_028,runtime-cap
synth_028_p,tg_033,supply,synth_028,runtime-cap
synth_028_p,tg_034,supply,synth_028,runtime-cap
synth_028_p,tg_038,supply,synth_028,runtime-cap
synth_028_p,tg_004,demand,synth_028,runtime-cap
synth_028_p,tg_006,demand,synth_028,runtime-cap
synth_028_p,tg_007,demand,synth_028,runtime-cap
synth_028_p,tg_023,demand,synth_028,runtime-cap
synth_028_p,tg_045,demand,synth_028,runtime-cap
synth_028_p,tg_076,demand,synth_028,runtime-cap
synth_028_p,tg_077,demand,synth_028,runtime-cap
synth_029_p,tg_006,supply,synth_029,runtime-cap
synth_029_p,tg_007,supply,synth_029,runtime-cap
synth_029_p,tg_010,supply,synth_029,runtime-cap
synth_029_p,tg_013,supply,synth_029,runtime-cap
synth_029_p,tg_016,supply,synth_029,runtime-cap
synth_029_p,tg_018,supply,synth_029,runtime-cap
synth_029_p,tg_021,supply,synth_029,runtime-cap
synth_029_p,tg_022,supply,synth_029,runtime-cap
synth_029_p,tg_027,supply,synth_029,runtime-cap
synth_029_p,tg_045,supply,synth_029,runtime-cap
synth_029_p,tg_001,demand,synth_029,runtime-cap
synth_029_p,tg_003,demand,synth_029,runtime-cap
synth_029_p,tg_011,demand,synth_029,runtime-cap
synth_029_p,tg_012,demand,synth_029,runtime-cap
synth_029_p,tg_015,demand,synth_029,runtime-cap
synth_029_p,tg_017,demand,synth_029,runtime-cap
synth_029_p,tg_019,demand,synth_029,runtime-cap
synth_029_p,tg_020,demand,synth_029,runtime-cap
synth_029_p,tg_025,demand,synth_029,runtime-cap
synth_029_p,tg_028,demand,synth_029,runtime-cap
synth_030_p,tg_001,supply,synth_030,runtime-cap
synth_030_p,tg_003,supply,synth_030,runtime-cap
synth_030_p,tg_015,supply,synth_030,runtime-cap
synth_030_p,tg_017,supply,synth_030,runtime-cap
synth_030_p,tg_019,supply,synth_030,runtime-cap
synth_030_p,tg_020,supply,synth_030,runtime-cap
synth_030_p,tg_024,supply,synth_030,runtime-cap
synth_030_p,tg_025,supply,synth_030,runtime-cap
synth_030_p,tg_028,supply,synth_030,runtime-cap
synth_030_p,tg_029,supply,synth_030,runtime-cap
synth_030_p,tg_002,demand,synth_030,runtime-cap
synth_030_p,tg_008,demand,synth_030,runtime-cap
synth_030_p,tg_009,demand,synth_030,runtime-cap
synth_030_p,tg_010,demand,synth_030,runtime-cap
synth_030_p,tg_013,demand,synth_030,runtime-cap
synth_030_p,tg_014,demand,synth_030,runtime-cap
synth_030_p,tg_016,demand,synth_030,runtime-cap
synth_030_p,tg_018,demand,synth_030,runtime-cap
synth_030_p,tg_022,demand,synth_030,runtime-cap
synth_030_p,tg_027,demand,synth_030,runtime-cap
synth_031_p,tg_002,supply,synth_031,runtime-cap
synth_031_p,tg_004,supply,synth_031,runtime-cap
synth_031_p,tg_009,supply,synth_031,runtime-cap
synth_031_p,tg_023,supply,synth_031,runtime-cap
synth_031_p,tg_037,supply,synth_031,runtime-cap
synth_031_p,tg_039,supply,synth_031,runtime-cap
synth_031_p,tg_064,supply,synth_031,runtime-cap
synth_031_p,tg_065,supply,synth_031,runtime-cap
synth_031_p,tg_068,supply,synth_031,runtime-cap
synth_031_p,tg_077,supply,synth_031,runtime-cap
synth_031_p,tg_005,demand,synth_031,runtime-cap
synth_031_p,tg_031,demand,synth_031,runtime-cap
synth_031_p,tg_033,demand,synth_031,runtime-cap
synth_031_p,tg_041,demand,synth_031,runtime-cap
synth_031_p,tg_043,demand,synth_031,runtime-cap
synth_031_p,tg_044,demand,synth_031,runtime-cap
synth_031_p,tg_061,demand,synth_031,runtime-cap
synth_031_p,tg_062,demand,synth_031,runtime-cap
synth_031_p,tg_098,demand,synth_031,runtime-cap
synth_032_p,tg_005,supply,synth_032,runtime-cap
synth_032_p,tg_008,supply,synth_032,runtime-cap
synth_032_p,tg_011,supply,synth_032,runtime-cap
synth_032_p,tg_012,supply,synth_032,runtime-cap
synth_032_p,tg_014,supply,synth_032,runtime-cap
synth_032_p,tg_030,supply,synth_032,runtime-cap
synth_032_p,tg_032,supply,synth_032,runtime-cap
synth_032_p,tg_033,supply,synth_032,runtime-cap
synth_032_p,tg_034,supply,synth_032,runtime-cap
synth_032_p,tg_038,supply,synth_032,runtime-cap
synth_032_p,tg_004,demand,synth_032,runtime-cap
synth_032_p,tg_006,demand,synth_032,runtime-cap
synth_032_p,tg_007,demand,synth_032,runtime-cap
synth_032_p,tg_023,demand,synth_032,runtime-cap
synth_032_p,tg_045,demand,synth_032,runtime-cap
synth_032_p,tg_076,demand,synth_032,runtime-cap
synth_032_p,tg_077,demand,synth_032,runtime-cap
synth_032_p,tg_085,demand,synth_032,runtime-cap
synth_032_p,tg_089,demand,synth_032,runtime-cap
synth_033_p,tg_006,supply,synth_033,runtime-cap
synth_033_p,tg_007,supply,synth_033,runtime-cap
synth_033_p,tg_010,supply,synth_033,runtime-cap
synth_033_p,tg_013,supply,synth_033,runtime-cap
synth_033_p,tg_045,supply,synth_033,runtime-cap
synth_033_p,tg_062,supply,synth_033,runtime-cap
synth_033_p,tg_001,demand,synth_033,runtime-cap
synth_033_p,tg_003,demand,synth_033,runtime-cap
synth_033_p,tg_011,demand,synth_033,runtime-cap
synth_033_p,tg_012,demand,synth_033,runtime-cap
synth_033_p,tg_015,demand,synth_033,runtime-cap
synth_033_p,tg_032,demand,synth_033,runtime-cap
synth_033_p,tg_034,demand,synth_033,runtime-cap
synth_033_p,tg_035,demand,synth_033,runtime-cap
synth_033_p,tg_036,demand,synth_033,runtime-cap
synth_033_p,tg_038,demand,synth_033,runtime-cap
synth_034_p,tg_001,supply,synth_034,runtime-cap
synth_034_p,tg_003,supply,synth_034,runtime-cap
synth_034_p,tg_015,supply,synth_034,runtime-cap
synth_034_p,tg_031,supply,synth_034,runtime-cap
synth_034_p,tg_035,supply,synth_034,runtime-cap
synth_034_p,tg_036,supply,synth_034,runtime-cap
synth_034_p,tg_040,supply,synth_034,runtime-cap
synth_034_p,tg_041,supply,synth_034,runtime-cap
synth_034_p,tg_043,supply,synth_034,runtime-cap
synth_034_p,tg_044,supply,synth_034,runtime-cap
synth_034_p,tg_002,demand,synth_034,runtime-cap
synth_034_p,tg_008,demand,synth_034,runtime-cap
synth_034_p,tg_009,demand,synth_034,runtime-cap
synth_034_p,tg_010,demand,synth_034,runtime-cap
synth_034_p,tg_013,demand,synth_034,runtime-cap
synth_034_p,tg_014,demand,synth_034,runtime-cap
synth_034_p,tg_030,demand,synth_034,runtime-cap
synth_034_p,tg_037,demand,synth_034,runtime-cap
synth_034_p,tg_039,demand,synth_034,runtime-cap
synth_034_p,tg_042,demand,synth_034,runtime-cap
synth_035_p,tg_002,supply,synth_035,runtime-cap
synth_035_p,tg_004,supply,synth_035,runtime-cap
synth_035_p,tg_009,supply,synth_035,runtime-cap
synth_035_p,tg_023,supply,synth_035,runtime-cap
synth_035_p,tg_037,supply,synth_035,runtime-cap
synth_035_p,tg_039,supply,synth_035,runtime-cap
synth_035_p,tg_052,supply,synth_035,runtime-cap
synth_035_p,tg_055,supply,synth_035,runtime-cap
synth_035_p,tg_057,supply,synth_035,runtime-cap
synth_035_p,tg_064,supply,synth_035,runtime-cap
synth_035_p,tg_005,demand,synth_035,runtime-cap
synth_035_p,tg_021,demand,synth_035,runtime-cap
synth_035_p,tg_024,demand,synth_035,runtime-cap
synth_035_p,tg_026,demand,synth_035,runtime-cap
synth_035_p,tg_031,demand,synth_035,runtime-cap
synth_035_p,tg_033,demand,synth_035,runtime-cap
synth_035_p,tg_041,demand,synth_035,runtime-cap
synth_035_p,tg_043,demand,synth_035,runtime-cap
synth_035_p,tg_044,demand,synth_035,runtime-cap
synth_035_p,tg_047,demand,synth_035,runtime-cap
synth_036_p,tg_005,supply,synth_036,runtime-cap
synth_036_p,tg_008,supply,synth_036,runtime-cap
synth_036_p,tg_011,supply,synth_036,runtime-cap
synth_036_p,tg_012,supply,synth_036,runtime-cap
synth_036_p,tg_014,supply,synth_036,runtime-cap
synth_036_p,tg_030,supply,synth_036,runtime-cap
synth_036_p,tg_032,supply,synth_036,runtime-cap
synth_036_p,tg_033,supply,synth_036,runtime-cap
synth_036_p,tg_034,supply,synth_036,runtime-cap
synth_036_p,tg_038,supply,synth_036,runtime-cap
synth_036_p,tg_004,demand,synth_036,runtime-cap
synth_036_p,tg_006,demand,synth_036,runtime-cap
synth_036_p,tg_007,demand,synth_036,runtime-cap
synth_036_p,tg_023,demand,synth_036,runtime-cap
synth_036_p,tg_045,demand,synth_036,runtime-cap
synth_036_p,tg_077,demand,synth_036,runtime-cap
synth_037_p,tg_006,supply,synth_037,runtime-cap
synth_037_p,tg_007,supply,synth_037,runtime-cap
synth_037_p,tg_010,supply,synth_037,runtime-cap
synth_037_p,tg_013,supply,synth_037,runtime-cap
synth_037_p,tg_045,supply,synth_037,runtime-cap
synth_037_p,tg_046,supply,synth_037,runtime-cap
synth_037_p,tg_051,supply,synth_037,runtime-cap
synth_037_p,tg_053,supply,synth_037,runtime-cap
synth_037_p,tg_056,supply,synth_037,runtime-cap
synth_037_p,tg_062,supply,synth_037,runtime-cap
synth_037_p,tg_001,demand,synth_037,runtime-cap
synth_037_p,tg_003,demand,synth_037,runtime-cap
synth_037_p,tg_011,demand,synth_037,runtime-cap
synth_037_p,tg_012,demand,synth_037,runtime-cap
synth_037_p,tg_015,demand,synth_037,runtime-cap
synth_037_p,tg_032,demand,synth_037,runtime-cap
synth_037_p,tg_034,demand,synth_037,runtime-cap
synth_037_p,tg_035,demand,synth_037,runtime-cap
synth_037_p,tg_036,demand,synth_037,runtime-cap
synth_037_p,tg_038,demand,synth_037,runtime-cap
synth_038_p,tg_001,supply,synth_038,runtime-cap
synth_038_p,tg_003,supply,synth_038,runtime-cap
synth_038_p,tg_015,supply,synth_038,runtime-cap
synth_038_p,tg_017,supply,synth_038,runtime-cap
synth_038_p,tg_019,supply,synth_038,runtime-cap
synth_038_p,tg_020,supply,synth_038,runtime-cap
synth_038_p,tg_024,supply,synth_038,runtime-cap
synth_038_p,tg_025,supply,synth_038,runtime-cap
synth_038_p,tg_028,supply,synth_038,runtime-cap
synth_038_p,tg_029,supply,synth_038,runtime-cap
synth_038_p,tg_002,demand,synth_038,runtime-cap
synth_038_p,tg_008,demand,synth_038,runtime-cap
synth_038_p,tg_009,demand,synth_038,runtime-cap
synth_038_p,tg_010,demand,synth_038,runtime-cap
synth_038_p,tg_013,demand,synth_038,runtime-cap
synth_038_p,tg_014,demand,synth_038,runtime-cap
synth_038_p,tg_016,demand,synth_038,runtime-cap
synth_038_p,tg_018,demand,synth_038,runtime-cap
synth_038_p,tg_022,demand,synth_038,runtime-cap
synth_038_p,tg_027,demand,synth_038,runtime-cap
synth_039_p,tg_002,supply,synth_039,runtime-cap
synth_039_p,tg_004,supply,synth_039,runtime-cap
synth_039_p,tg_009,supply,synth_039,runtime-cap
synth_039_p,tg_023,supply,synth_039,runtime-cap
synth_039_p,tg_037,supply,synth_039,runtime-cap
synth_039_p,tg_039,supply,synth_039,runtime-cap
synth_039_p,tg_064,supply,synth_039,runtime-cap
synth_039_p,tg_065,supply,synth_039,runtime-cap
synth_039_p,tg_068,supply,synth_039,runtime-cap
synth_039_p,tg_077,supply,synth_039,runtime-cap
synth_039_p,tg_005,demand,synth_039,runtime-cap
synth_039_p,tg_031,demand,synth_039,runtime-cap
synth_039_p,tg_033,demand,synth_039,runtime-cap
synth_039_p,tg_041,demand,synth_039,runtime-cap
synth_039_p,tg_043,demand,synth_039,runtime-cap
synth_039_p,tg_044,demand,synth_039,runtime-cap
synth_039_p,tg_061,demand,synth_039,runtime-cap
synth_039_p,tg_062,demand,synth_039,runtime-cap
synth_039_p,tg_098,demand,synth_039,runtime-cap
synth_040_p,tg_005,supply,synth_040,runtime-cap
synth_040_p,tg_008,supply,synth_040,runtime-cap
synth_040_p,tg_011,supply,synth_040,runtime-cap
synth_040_p,tg_012,supply,synth_040,runtime-cap
synth_040_p,tg_014,supply,synth_040,runtime-cap
synth_040_p,tg_030,supply,synth_040,runtime-cap
synth_040_p,tg_032,supply,synth_040,runtime-cap
synth_040_p,tg_033,supply,synth_040,runtime-cap
synth_040_p,tg_034,supply,synth_040,runtime-cap
synth_040_p,tg_038,supply,synth_040,runtime-cap
synth_040_p,tg_004,demand,synth_040,runtime-cap
synth_040_p,tg_006,demand,synth_040,runtime-cap
synth_040_p,tg_007,demand,synth_040,runtime-cap
synth_040_p,tg_023,demand,synth_040,runtime-cap
synth_040_p,tg_045,demand,synth_040,runtime-cap
synth_040_p,tg_076,demand,synth_040,runtime-cap
synth_040_p,tg_077,demand,synth_040,runtime-cap
synth_040_p,tg_085,demand,synth_040,runtime-cap
synth_040_p,tg_089,demand,synth_040,runtime-cap
synth_041_p,tg_006,supply,synth_041,runtime-cap
synth_041_p,tg_007,supply,synth_041,runtime-cap
synth_041_p,tg_010,supply,synth_041,runtime-cap
synth_041_p,tg_013,supply,synth_041,runtime-cap
synth_041_p,tg_045,supply,synth_041,runtime-cap
synth_041_p,tg_062,supply,synth_041,runtime-cap
synth_041_p,tg_001,demand,synth_041,runtime-cap
synth_041_p,tg_003,demand,synth_041,runtime-cap
synth_041_p,tg_011,demand,synth_041,runtime-cap
synth_041_p,tg_012,demand,synth_041,runtime-cap
synth_041_p,tg_015,demand,synth_041,runtime-cap
synth_041_p,tg_032,demand,synth_041,runtime-cap
synth_041_p,tg_034,demand,synth_041,runtime-cap
synth_041_p,tg_035,demand,synth_041,runtime-cap
synth_041_p,tg_036,demand,synth_041,runtime-cap
synth_041_p,tg_038,demand,synth_041,runtime-cap
synth_042_p,tg_001,supply,synth_042,runtime-cap
synth_042_p,tg_003,supply,synth_042,runtime-cap
synth_042_p,tg_015,supply,synth_042,runtime-cap
synth_042_p,tg_017,supply,synth_042,runtime-cap
synth_042_p,tg_019,supply,synth_042,runtime-cap
synth_042_p,tg_020,supply,synth_042,runtime-cap
synth_042_p,tg_024,supply,synth_042,runtime-cap
synth_042_p,tg_025,supply,synth_042,runtime-cap
synth_042_p,tg_028,supply,synth_042,runtime-cap
synth_042_p,tg_029,supply,synth_042,runtime-cap
synth_042_p,tg_002,demand,synth_042,runtime-cap
synth_042_p,tg_008,demand,synth_042,runtime-cap
synth_042_p,tg_009,demand,synth_042,runtime-cap
synth_042_p,tg_010,demand,synth_042,runtime-cap
synth_042_p,tg_013,demand,synth_042,runtime-cap
synth_042_p,tg_014,demand,synth_042,runtime-cap
synth_042_p,tg_016,demand,synth_042,runtime-cap
synth_042_p,tg_018,demand,synth_042,runtime-cap
synth_042_p,tg_022,demand,synth_042,runtime-cap
synth_042_p,tg_027,demand,synth_042,runtime-cap
synth_043_p,tg_002,supply,synth_043,runtime-cap
synth_043_p,tg_004,supply,synth_043,runtime-cap
synth_043_p,tg_009,supply,synth_043,runtime-cap
synth_043_p,tg_023,supply,synth_043,runtime-cap
synth_043_p,tg_037,supply,synth_043,runtime-cap
synth_043_p,tg_039,supply,synth_043,runtime-cap
synth_043_p,tg_052,supply,synth_043,runtime-cap
synth_043_p,tg_055,supply,synth_043,runtime-cap
synth_043_p,tg_057,supply,synth_043,runtime-cap
synth_043_p,tg_064,supply,synth_043,runtime-cap
synth_043_p,tg_005,demand,synth_043,runtime-cap
synth_043_p,tg_021,demand,synth_043,runtime-cap
synth_043_p,tg_024,demand,synth_043,runtime-cap
synth_043_p,tg_031,demand,synth_043,runtime-cap
synth_043_p,tg_033,demand,synth_043,runtime-cap
synth_043_p,tg_041,demand,synth_043,runtime-cap
synth_043_p,tg_043,demand,synth_043,runtime-cap
synth_043_p,tg_044,demand,synth_043,runtime-cap
synth_043_p,tg_047,demand,synth_043,runtime-cap
synth_043_p,tg_061,demand,synth_043,runtime-cap
synth_044_p,tg_005,supply,synth_044,runtime-cap
synth_044_p,tg_008,supply,synth_044,runtime-cap
synth_044_p,tg_011,supply,synth_044,runtime-cap
synth_044_p,tg_012,supply,synth_044,runtime-cap
synth_044_p,tg_014,supply,synth_044,runtime-cap
synth_044_p,tg_030,supply,synth_044,runtime-cap
synth_044_p,tg_032,supply,synth_044,runtime-cap
synth_044_p,tg_033,supply,synth_044,runtime-cap
synth_044_p,tg_034,supply,synth_044,runtime-cap
synth_044_p,tg_038,supply,synth_044,runtime-cap
synth_044_p,tg_004,demand,synth_044,runtime-cap
synth_044_p,tg_006,demand,synth_044,runtime-cap
synth_044_p,tg_007,demand,synth_044,runtime-cap
synth_044_p,tg_023,demand,synth_044,runtime-cap
synth_044_p,tg_045,demand,synth_044,runtime-cap
synth_044_p,tg_077,demand,synth_044,runtime-cap
synth_045_p,tg_006,supply,synth_045,runtime-cap
synth_045_p,tg_007,supply,synth_045,runtime-cap
synth_045_p,tg_010,supply,synth_045,runtime-cap
synth_045_p,tg_013,supply,synth_045,runtime-cap
synth_045_p,tg_016,supply,synth_045,runtime-cap
synth_045_p,tg_018,supply,synth_045,runtime-cap
synth_045_p,tg_021,supply,synth_045,runtime-cap
synth_045_p,tg_022,supply,synth_045,runtime-cap
synth_045_p,tg_027,supply,synth_045,runtime-cap
synth_045_p,tg_045,supply,synth_045,runtime-cap
synth_045_p,tg_001,demand,synth_045,runtime-cap
synth_045_p,tg_003,demand,synth_045,runtime-cap
synth_045_p,tg_011,demand,synth_045,runtime-cap
synth_045_p,tg_012,demand,synth_045,runtime-cap
synth_045_p,tg_015,demand,synth_045,runtime-cap
synth_045_p,tg_017,demand,synth_045,runtime-cap
synth_045_p,tg_019,demand,synth_045,runtime-cap
synth_045_p,tg_020,demand,synth_045,runtime-cap
synth_045_p,tg_025,demand,synth_045,runtime-cap
synth_045_p,tg_028,demand,synth_045,runtime-cap
synth_046_p,tg_001,supply,synth_046,runtime-cap
synth_046_p,tg_003,supply,synth_046,runtime-cap
synth_046_p,tg_015,supply,synth_046,runtime-cap
synth_046_p,tg_031,supply,synth_046,runtime-cap
synth_046_p,tg_035,supply,synth_046,runtime-cap
synth_046_p,tg_036,supply,synth_046,runtime-cap
synth_046_p,tg_040,supply,synth_046,runtime-cap
synth_046_p,tg_041,supply,synth_046,runtime-cap
synth_046_p,tg_043,supply,synth_046,runtime-cap
synth_046_p,tg_044,supply,synth_046,runtime-cap
synth_046_p,tg_002,demand,synth_046,runtime-cap
synth_046_p,tg_008,demand,synth_046,runtime-cap
synth_046_p,tg_009,demand,synth_046,runtime-cap
synth_046_p,tg_010,demand,synth_046,runtime-cap
synth_046_p,tg_013,demand,synth_046,runtime-cap
synth_046_p,tg_014,demand,synth_046,runtime-cap
synth_046_p,tg_030,demand,synth_046,runtime-cap
synth_046_p,tg_037,demand,synth_046,runtime-cap
synth_046_p,tg_039,demand,synth_046,runtime-cap
synth_046_p,tg_042,demand,synth_046,runtime-cap
synth_047_p,tg_002,supply,synth_047,runtime-cap
synth_047_p,tg_004,supply,synth_047,runtime-cap
synth_047_p,tg_009,supply,synth_047,runtime-cap
synth_047_p,tg_023,supply,synth_047,runtime-cap
synth_047_p,tg_037,supply,synth_047,runtime-cap
synth_047_p,tg_039,supply,synth_047,runtime-cap
synth_047_p,tg_052,supply,synth_047,runtime-cap
synth_047_p,tg_055,supply,synth_047,runtime-cap
synth_047_p,tg_057,supply,synth_047,runtime-cap
synth_047_p,tg_064,supply,synth_047,runtime-cap
synth_047_p,tg_005,demand,synth_047,runtime-cap
synth_047_p,tg_021,demand,synth_047,runtime-cap
synth_047_p,tg_024,demand,synth_047,runtime-cap
synth_047_p,tg_031,demand,synth_047,runtime-cap
synth_047_p,tg_033,demand,synth_047,runtime-cap
synth_047_p,tg_041,demand,synth_047,runtime-cap
synth_047_p,tg_043,demand,synth_047,runtime-cap
synth_047_p,tg_044,demand,synth_047,runtime-cap
synth_047_p,tg_047,demand,synth_047,runtime-cap
synth_047_p,tg_061,demand,synth_047,runtime-cap
synth_048_p,tg_005,supply,synth_048,runtime-cap
synth_048_p,tg_008,supply,synth_048,runtime-cap
synth_048_p,tg_011,supply,synth_048,runtime-cap
synth_048_p,tg_012,supply,synth_048,runtime-cap
synth_048_p,tg_014,supply,synth_048,runtime-cap
synth_048_p,tg_030,supply,synth_048,runtime-cap
synth_048_p,tg_032,supply,synth_048,runtime-cap
synth_048_p,tg_033,supply,synth_048,runtime-cap
synth_048_p,tg_034,supply,synth_048,runtime-cap
synth_048_p,tg_038,supply,synth_048,runtime-cap
synth_048_p,tg_004,demand,synth_048,runtime-cap
synth_048_p,tg_006,demand,synth_048,runtime-cap
synth_048_p,tg_007,demand,synth_048,runtime-cap
synth_048_p,tg_023,demand,synth_048,runtime-cap
synth_048_p,tg_045,demand,synth_048,runtime-cap
synth_048_p,tg_076,demand,synth_048,runtime-cap
synth_048_p,tg_077,demand,synth_048,runtime-cap
synth_048_p,tg_085,demand,synth_048,runtime-cap
synth_048_p,tg_089,demand,synth_048,runtime-cap
synth_049_p,tg_006,supply,synth_049,runtime-cap
synth_049_p,tg_007,supply,synth_049,runtime-cap
synth_049_p,tg_010,supply,synth_049,runtime-cap
synth_049_p,tg_013,supply,synth_049,runtime-cap
synth_049_p,tg_045,supply,synth_049,runtime-cap
synth_049_p,tg_062,supply,synth_049,runtime-cap
synth_049_p,tg_001,demand,synth_049,runtime-cap
synth_049_p,tg_003,demand,synth_049,runtime-cap
synth_049_p,tg_011,demand,synth_049,runtime-cap
synth_049_p,tg_012,demand,synth_049,runtime-cap
synth_049_p,tg_015,demand,synth_049,runtime-cap
synth_049_p,tg_032,demand,synth_049,runtime-cap
synth_049_p,tg_034,demand,synth_049,runtime-cap
synth_049_p,tg_035,demand,synth_049,runtime-cap
synth_049_p,tg_036,demand,synth_049,runtime-cap
synth_049_p,tg_038,demand,synth_049,runtime-cap
synth_050_p,tg_001,supply,synth_050,runtime-cap
synth_050_p,tg_003,supply,synth_050,runtime-cap
synth_050_p,tg_015,supply,synth_050,runtime-cap
synth_050_p,tg_017,supply,synth_050,runtime-cap
synth_050_p,tg_019,supply,synth_050,runtime-cap
synth_050_p,tg_020,supply,synth_050,runtime-cap
synth_050_p,tg_024,supply,synth_050,runtime-cap
synth_050_p,tg_025,supply,synth_050,runtime-cap
synth_050_p,tg_028,supply,synth_050,runtime-cap
synth_050_p,tg_029,supply,synth_050,runtime-cap
synth_050_p,tg_002,demand,synth_050,runtime-cap
synth_050_p,tg_008,demand,synth_050,runtime-cap
synth_050_p,tg_009,demand,synth_050,runtime-cap
synth_050_p,tg_010,demand,synth_050,runtime-cap
synth_050_p,tg_013,demand,synth_050,runtime-cap
synth_050_p,tg_014,demand,synth_050,runtime-cap
synth_050_p,tg_016,demand,synth_050,runtime-cap
synth_050_p,tg_018,demand,synth_050,runtime-cap
synth_050_p,tg_022,demand,synth_050,runtime-cap
synth_050_p,tg_027,demand,synth_050,runtime-cap
synth_051_p,tg_002,supply,synth_051,runtime-cap
synth_051_p,tg_004,supply,synth_051,runtime-cap
synth_051_p,tg_009,supply,synth_051,runtime-cap
synth_051_p,tg_023,supply,synth_051,runtime-cap
synth_051_p,tg_037,supply,synth_051,runtime-cap
synth_051_p,tg_039,supply,synth_051,runtime-cap
synth_051_p,tg_052,supply,synth_051,runtime-cap
synth_051_p,tg_055,supply,synth_051,runtime-cap
synth_051_p,tg_057,supply,synth_051,runtime-cap
synth_051_p,tg_064,supply,synth_051,runtime-cap
synth_051_p,tg_005,demand,synth_051,runtime-cap
synth_051_p,tg_031,demand,synth_051,runtime-cap
synth_051_p,tg_033,demand,synth_051,runtime-cap
synth_051_p,tg_041,demand,synth_051,runtime-cap
synth_051_p,tg_043,demand,synth_051,runtime-cap
synth_051_p,tg_044,demand,synth_051,runtime-cap
synth_051_p,tg_047,demand,synth_051,runtime-cap
synth_051_p,tg_061,demand,synth_051,runtime-cap
synth_051_p,tg_062,demand,synth_051,runtime-cap
synth_051_p,tg_069,demand,synth_051,runtime-cap
synth_052_p,tg_005,supply,synth_052,runtime-cap
synth_052_p,tg_008,supply,synth_052,runtime-cap
synth_052_p,tg_011,supply,synth_052,runtime-cap
synth_052_p,tg_012,supply,synth_052,runtime-cap
synth_052_p,tg_014,supply,synth_052,runtime-cap
synth_052_p,tg_030,supply,synth_052,runtime-cap
synth_052_p,tg_032,supply,synth_052,runtime-cap
synth_052_p,tg_033,supply,synth_052,runtime-cap
synth_052_p,tg_034,supply,synth_052,runtime-cap
synth_052_p,tg_038,supply,synth_052,runtime-cap
synth_052_p,tg_004,demand,synth_052,runtime-cap
synth_052_p,tg_006,demand,synth_052,runtime-cap
synth_052_p,tg_007,demand,synth_052,runtime-cap
synth_052_p,tg_023,demand,synth_052,runtime-cap
synth_052_p,tg_045,demand,synth_052,runtime-cap
synth_052_p,tg_077,demand,synth_052,runtime-cap
synth_053_p,tg_006,supply,synth_053,runtime-cap
synth_053_p,tg_007,supply,synth_053,runtime-cap
synth_053_p,tg_010,supply,synth_053,runtime-cap
synth_053_p,tg_013,supply,synth_053,runtime-cap
synth_053_p,tg_016,supply,synth_053,runtime-cap
synth_053_p,tg_018,supply,synth_053,runtime-cap
synth_053_p,tg_021,supply,synth_053,runtime-cap
synth_053_p,tg_022,supply,synth_053,runtime-cap
synth_053_p,tg_027,supply,synth_053,runtime-cap
synth_053_p,tg_045,supply,synth_053,runtime-cap
synth_053_p,tg_001,demand,synth_053,runtime-cap
synth_053_p,tg_003,demand,synth_053,runtime-cap
synth_053_p,tg_011,demand,synth_053,runtime-cap
synth_053_p,tg_012,demand,synth_053,runtime-cap
synth_053_p,tg_015,demand,synth_053,runtime-cap
synth_053_p,tg_017,demand,synth_053,runtime-cap
synth_053_p,tg_019,demand,synth_053,runtime-cap
synth_053_p,tg_020,demand,synth_053,runtime-cap
synth_053_p,tg_025,demand,synth_053,runtime-cap
synth_053_p,tg_028,demand,synth_053,runtime-cap
synth_054_p,tg_001,supply,synth_054,runtime-cap
synth_054_p,tg_003,supply,synth_054,runtime-cap
synth_054_p,tg_015,supply,synth_054,runtime-cap
synth_054_p,tg_031,supply,synth_054,runtime-cap
synth_054_p,tg_035,supply,synth_054,runtime-cap
synth_054_p,tg_036,supply,synth_054,runtime-cap
synth_054_p,tg_040,supply,synth_054,runtime-cap
synth_054_p,tg_041,supply,synth_054,runtime-cap
synth_054_p,tg_043,supply,synth_054,runtime-cap
synth_054_p,tg_044,supply,synth_054,runtime-cap
synth_054_p,tg_002,demand,synth_054,runtime-cap
synth_054_p,tg_008,demand,synth_054,runtime-cap
synth_054_p,tg_009,demand,synth_054,runtime-cap
synth_054_p,tg_010,demand,synth_054,runtime-cap
synth_054_p,tg_013,demand,synth_054,runtime-cap
synth_054_p,tg_014,demand,synth_054,runtime-cap
synth_054_p,tg_030,demand,synth_054,runtime-cap
synth_054_p,tg_037,demand,synth_054,runtime-cap
synth_054_p,tg_039,demand,synth_054,runtime-cap
synth_054_p,tg_042,demand,synth_054,runtime-cap
synth_055_p,tg_002,supply,synth_055,runtime-cap
synth_055_p,tg_004,supply,synth_055,runtime-cap
synth_055_p,tg_009,supply,synth_055,runtime-cap
synth_055_p,tg_023,supply,synth_055,runtime-cap
